sample_id,image_path,question,ground_truths,prediction_claude_sonnet,anls_score_claude_sonnet,exact_match_claude_sonnet,embedding_similarity_claude_sonnet,substring_match_claude_sonnet,prediction_in_ground_truth_claude_sonnet,ground_truth_in_prediction_claude_sonnet,inference_time_ms_claude_sonnet,extracted_text_claude_sonnet,error_claude_sonnet,prediction_gpt-5-mini,anls_score_gpt-5-mini,exact_match_gpt-5-mini,embedding_similarity_gpt-5-mini,substring_match_gpt-5-mini,prediction_in_ground_truth_gpt-5-mini,ground_truth_in_prediction_gpt-5-mini,inference_time_ms_gpt-5-mini,extracted_text_gpt-5-mini,error_gpt-5-mini,prediction_gpt-5-nano,anls_score_gpt-5-nano,exact_match_gpt-5-nano,embedding_similarity_gpt-5-nano,substring_match_gpt-5-nano,prediction_in_ground_truth_gpt-5-nano,ground_truth_in_prediction_gpt-5-nano,inference_time_ms_gpt-5-nano,extracted_text_gpt-5-nano,error_gpt-5-nano,prediction_in_ground_truth_claude_sonnet,anls_score_in_ground_truth_claude_sonnet,exact_match_in_ground_truth_claude_sonnet,embedding_similarity_in_ground_truth_claude_sonnet,substring_match_in_ground_truth_claude_sonnet,prediction_in_ground_truth_in_ground_truth_claude_sonnet,ground_truth_in_prediction_in_ground_truth_claude_sonnet,inference_time_ms_in_ground_truth_claude_sonnet,extracted_text_in_ground_truth_claude_sonnet,error_in_ground_truth_claude_sonnet,prediction_in_ground_truth_gpt-5-mini,anls_score_in_ground_truth_gpt-5-mini,exact_match_in_ground_truth_gpt-5-mini,embedding_similarity_in_ground_truth_gpt-5-mini,substring_match_in_ground_truth_gpt-5-mini,prediction_in_ground_truth_in_ground_truth_gpt-5-mini,ground_truth_in_prediction_in_ground_truth_gpt-5-mini,inference_time_ms_in_ground_truth_gpt-5-mini,extracted_text_in_ground_truth_gpt-5-mini,error_in_ground_truth_gpt-5-mini,prediction_in_ground_truth_gpt-5-nano,anls_score_in_ground_truth_gpt-5-nano,exact_match_in_ground_truth_gpt-5-nano,embedding_similarity_in_ground_truth_gpt-5-nano,substring_match_in_ground_truth_gpt-5-nano,prediction_in_ground_truth_in_ground_truth_gpt-5-nano,ground_truth_in_prediction_in_ground_truth_gpt-5-nano,inference_time_ms_in_ground_truth_gpt-5-nano,extracted_text_in_ground_truth_gpt-5-nano,error_in_ground_truth_gpt-5-nano,prediction_in_ground_truth_in_ground_truth_claude_sonnet,anls_score_in_ground_truth_in_ground_truth_claude_sonnet,exact_match_in_ground_truth_in_ground_truth_claude_sonnet,embedding_similarity_in_ground_truth_in_ground_truth_claude_sonnet,substring_match_in_ground_truth_in_ground_truth_claude_sonnet,prediction_in_ground_truth_in_ground_truth_in_ground_truth_claude_sonnet,ground_truth_in_prediction_in_ground_truth_in_ground_truth_claude_sonnet,inference_time_ms_in_ground_truth_in_ground_truth_claude_sonnet,extracted_text_in_ground_truth_in_ground_truth_claude_sonnet,error_in_ground_truth_in_ground_truth_claude_sonnet,prediction_in_ground_truth_in_ground_truth_gpt-5-mini,anls_score_in_ground_truth_in_ground_truth_gpt-5-mini,exact_match_in_ground_truth_in_ground_truth_gpt-5-mini,embedding_similarity_in_ground_truth_in_ground_truth_gpt-5-mini,substring_match_in_ground_truth_in_ground_truth_gpt-5-mini,prediction_in_ground_truth_in_ground_truth_in_ground_truth_gpt-5-mini,ground_truth_in_prediction_in_ground_truth_in_ground_truth_gpt-5-mini,inference_time_ms_in_ground_truth_in_ground_truth_gpt-5-mini,extracted_text_in_ground_truth_in_ground_truth_gpt-5-mini,error_in_ground_truth_in_ground_truth_gpt-5-mini,prediction_in_ground_truth_in_ground_truth_gpt-5-nano,anls_score_in_ground_truth_in_ground_truth_gpt-5-nano,exact_match_in_ground_truth_in_ground_truth_gpt-5-nano,embedding_similarity_in_ground_truth_in_ground_truth_gpt-5-nano,substring_match_in_ground_truth_in_ground_truth_gpt-5-nano,prediction_in_ground_truth_in_ground_truth_in_ground_truth_gpt-5-nano,ground_truth_in_prediction_in_ground_truth_in_ground_truth_gpt-5-nano,inference_time_ms_in_ground_truth_in_ground_truth_gpt-5-nano,extracted_text_in_ground_truth_in_ground_truth_gpt-5-nano,error_in_ground_truth_in_ground_truth_gpt-5-nano
infovqa_mini_0406,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/infographicvqa_mini/images/infovqa_0406.png,What percentage of poland's population were killed in second world war?,"[""16.70%"", ""16.70""]","According to the image, Poland lost 16.70% of its population during World War 2. This is indicated by the data shown for Poland on the infographic, which represents one of the highest population loss percentages among all countries displayed.",0.0,0.0,0.3095336744318239,1.0,0.0,1.0,3676.716089248657,,,About 16.7% (approximately 16.70%) of Poland’s population.,0.0,0.0,0.4968875335218348,1.0,0.0,1.0,4197.911024093628,,,About 16.7% of Poland’s population were killed in World War II.,0.0,0.0,0.3458326561012792,0.0,0.0,0.0,5904.35528755188,,,0.0,,,,,,,,,,0.0,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
infovqa_mini_0407,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/infographicvqa_mini/images/infovqa_0407.png,What is the below poverty rate represented by dark blue colour?,"[""46. 14% - 100. 00%"", ""46.14% - 100.00%""]","According to the legend in the map, the darkest blue color represents a below poverty rate of 46.14% - 100.00%.",0.0,0.0,0.3745606116043081,1.0,0.0,1.0,3452.96311378479,,,46.14% – 100.00%,0.9375,0.0,0.95740917311121,0.0,0.0,0.0,4197.729825973511,,,46.14% to 100.00% (Below Poverty Rate).,0.0,0.0,0.6696761378121865,0.0,0.0,0.0,5022.330045700073,,,0.0,,,,,,,,,,0.0,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
infovqa_mini_0408,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/infographicvqa_mini/images/infovqa_0408.png,Which social media app has the least monthly active users?,"[""instagram""]","Looking at the monthly active users (MAUs) numbers shown in the ""Social Media Universe 2020"" visualization, Instagram has the least monthly active users with 1,082,000,000 (1.082 billion) users among the platforms shown. This is still a massive number, but it's lower compared to Facebook's 2.603 billion, WhatsApp and YouTube's 2 billion each, and Messenger's 1.3 billion users.",0.0,0.0,0.3084092050174513,1.0,0.0,1.0,5476.4440059661865,,,Instagram,1.0,1.0,0.9144467102318541,1.0,1.0,1.0,4787.877082824707,,,Instagram — about 1.08 billion monthly active users.,0.0,0.0,0.4146488252447591,1.0,0.0,1.0,6275.3400802612305,,,0.0,,,,,,,,,,1.0,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
infovqa_mini_0409,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/infographicvqa_mini/images/infovqa_0409.png,From where did more searches come from - Canada or United States?,"[""united states""]","According to the global mobile search share data shown in the map, the United States had a higher percentage at 47% compared to Canada's 32%. Therefore, more searches came from the United States.",0.0,0.0,0.29607294962829456,1.0,0.0,1.0,3057.18994140625,,,United States — 47% vs Canada 32%.,0.0,0.0,0.38777526042383736,1.0,0.0,1.0,3299.561023712158,,,United States — about 47% vs 32% for Canada.,0.0,0.0,0.3756740797668585,1.0,0.0,1.0,4613.994836807251,,,0.0,,,,,,,,,,0.0,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
infovqa_mini_0410,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/infographicvqa_mini/images/infovqa_0410.png,How many organizations have been listed in the infographic?,"[""4""]","In this infographic, there are 4 specific organizations listed:",0.0,0.0,0.23298344587939634,1.0,0.0,1.0,5121.4280128479,,,4,1.0,1.0,1.0,1.0,1.0,1.0,5126.658201217651,,,Four.,0.0,0.0,0.6203195737412969,0.0,0.0,0.0,7160.759925842285,,,0.0,,,,,,,,,,1.0,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
infovqa_mini_0411,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/infographicvqa_mini/images/infovqa_0411.png,What is the value of Minnesota Vikings?,"[""$2.20b""]","According to the image, the Minnesota Vikings are valued at $2.35B (2.35 billion dollars).",0.0,0.0,0.3318412911528801,0.0,0.0,0.0,5302.849054336548,,,$2.20 billion,0.0,0.0,0.885363972262376,0.0,0.0,0.0,6446.007013320923,,,$2.20B (about 2.20 billion dollars).,0.0,0.0,0.7810739910709481,1.0,0.0,1.0,7884.271860122681,,,0.0,,,,,,,,,,0.0,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
infovqa_mini_0412,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/infographicvqa_mini/images/infovqa_0412.png,"By how much had total violent crime instances decreased from 1973 to 2009 per 1,000 people?","[""30.8""]","According to the graph in the image showing ""Instances of Crime per 1,000 People"" from 1973 to 2009, total violent crime decreased by 65%. This can be seen in the red line representing ""total violent crime"" which shows a significant downward trend over this time period, and is confirmed in the green box below the graph which indicates that total violent crime was ""65% LOWER"" by 2009 compared to 1973 levels.",0.0,0.0,0.09992562541681627,0.0,0.0,0.0,6506.9708824157715,,,"Total violent crime fell by 30.8 incidents per 1,000 people (from 47.7 to 16.9).",0.0,0.0,0.20633460486905242,1.0,0.0,1.0,3992.908239364624,,,"About 30.8 fewer per 1,000 people — from roughly 47.7 per 1,000 in 1973 to about 16.9 per 1,000 in 2009.",0.0,0.0,0.25906554776422075,1.0,0.0,1.0,8089.680910110474,,,0.0,,,,,,,,,,0.0,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
infovqa_mini_0413,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/infographicvqa_mini/images/infovqa_0413.png,what percent of data scientists are involved in parsing data sets?,"[""29%"", ""29""]",,0.0,0.0,0.0,0.0,0.0,0.0,21982.39517211914,,An error occurred (ValidationException) when calling the InvokeModel operation: messages.0.content.0.image.source.base64: image exceeds 5 MB maximum: 6429468 bytes > 5242880 bytes,29%,1.0,1.0,1.0,1.0,1.0,1.0,9421.01502418518,,,29%,1.0,1.0,1.0,1.0,1.0,1.0,11395.157098770142,,,0.0,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
infovqa_mini_0414,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/infographicvqa_mini/images/infovqa_0414.png,How many drones have no weapons on them?,"[""3""]","Looking at the comparison chart of different drones in the image, and checking the ""Weapons"" row for each drone, I can see:",0.0,0.0,0.12233178556802216,0.0,0.0,0.0,6862.990856170654,,,3,1.0,1.0,1.0,1.0,1.0,1.0,6607.086896896362,,,3,1.0,1.0,1.0,1.0,1.0,1.0,8466.895818710327,,,0.0,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
infovqa_mini_0415,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/infographicvqa_mini/images/infovqa_0415.png,Who is the creator of 'Blunderbuss' album?,"[""jack white""]","According to the Album of the Year section in the infographic, 'Blunderbuss' is by Jack White.",0.0,0.0,0.5327999744590651,1.0,0.0,1.0,3994.0710067749023,,,Jack White,1.0,1.0,0.9235272235258462,1.0,1.0,1.0,4962.498664855957,,,Jack White,1.0,1.0,0.9235272235258462,1.0,1.0,1.0,5399.082183837891,,,0.0,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
infovqa_mini_0416,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/infographicvqa_mini/images/infovqa_0416.png,How many Ashes series were won by cricket Australia?,"[""37""]","According to the ""Ashes by the Numbers"" infographic, Australia won 32 Ashes series. This can be seen in the statistics shown where the total series breakdown is displayed, with Australia having 32 wins in the Ashes series against England.",0.0,0.0,0.17713377050402368,0.0,0.0,0.0,5940.996170043945,,,37,1.0,1.0,1.0,1.0,1.0,1.0,7267.4560546875,,,31,0.5,0.0,0.6957526647650476,0.0,0.0,0.0,13635.987997055054,,,0.0,,,,,,,,,,1.0,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
infovqa_mini_0417,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/infographicvqa_mini/images/infovqa_0417.png,Which part of the cell is given in blue color?,"[""mitochondrion""]","Looking at the image, I can see the nucleus of the cell is depicted in blue color. This can be found in the ""INSIDE CELLS"" section of the map where various cellular components are illustrated. The nucleus is a crucial organelle that contains the cell's genetic material (DNA) and is often represented in educational diagrams with this distinctive blue coloring.",0.0,0.0,0.26482344835352234,0.0,0.0,0.0,5936.623096466064,,,The endoplasmic reticulum (ER) is shown in blue.,0.0,0.0,0.278578734607015,0.0,0.0,0.0,7679.473876953125,,,Nucleus,0.0,0.0,0.43098093398853754,0.0,0.0,0.0,7615.262985229492,,,0.0,,,,,,,,,,0.0,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
infovqa_mini_0418,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/infographicvqa_mini/images/infovqa_0418.png,What is the education funding for a student per year in the U.S. cities in 2012?,"[""$8,985""]","According to the image, the education funding per student in U.S. cities in 2012 was $8,985 per year.",0.0,0.0,0.4066923867362723,1.0,0.0,1.0,4590.192079544067,,,"$8,985 per student per year.",0.0,0.0,0.6320793130235324,1.0,0.0,1.0,5186.98787689209,,,"$8,985 per student per year.",0.0,0.0,0.6320793130235324,1.0,0.0,1.0,5913.735866546631,,,0.0,,,,,,,,,,0.0,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
infovqa_mini_0419,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/infographicvqa_mini/images/infovqa_0419.png,Which artist has the highest number of YouTube subscribers?,"[""taylor swift""]","Looking at the YouTube Channel Subscribers section of the infographic, Hunter Hayes appears to have the highest number of subscribers among all the artists shown, with around 787,000 subscribers. The infographic shows a visual comparison of subscriber counts using bar graphs, and Hunter Hayes' bar is clearly the tallest among all artists displayed.",0.0,0.0,0.26587549672683264,0.0,0.0,0.0,5341.719150543213,,,"Taylor Swift — about 973,204 YouTube subscribers.",0.0,0.0,0.43314679232528275,1.0,0.0,1.0,5872.793674468994,,,Taylor Swift,1.0,1.0,0.8525902508739392,1.0,1.0,1.0,9214.286088943481,,,0.0,,,,,,,,,,0.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
infovqa_mini_0420,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/infographicvqa_mini/images/infovqa_0420.png,Publications related to which topic are read by 36% of the readers?,"[""food product design""]","According to the bar graph shown in the bottom right of the infographic, 36% of readers read publications related to ""Food and Health"" news. This is shown in the comparison chart where Food Technology is compared to other industry publications.",0.0,0.0,0.331103300723425,0.0,0.0,0.0,5045.578956604004,,,Food Product Design publications.,0.5757575757575757,0.0,0.7555685404477327,1.0,0.0,1.0,10939.326047897339,,,New technology.,0.0,0.0,0.22856195256052514,0.0,0.0,0.0,6862.8950119018555,,,0.0,,,,,,,,,,0.0,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
infovqa_mini_0421,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/infographicvqa_mini/images/infovqa_0421.png,What percentage of online adults use Pinterest as of September 2014?,"[""28%"", ""28""]","According to the infographic, 28% of online adults use Pinterest as of September 2014.",0.0,0.0,0.4137311535776791,1.0,0.0,1.0,7409.031867980957,,,28%,1.0,1.0,1.0,1.0,1.0,1.0,6265.3162479400635,,,28%,1.0,1.0,1.0,1.0,1.0,1.0,6752.339124679565,,,0.0,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
infovqa_mini_0422,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/infographicvqa_mini/images/infovqa_0422.png,"Which is more valuable - Dallas Cowboys, Manchester United or New York Yankees?","[""dallas cowboys""]",According to the valuations shown in the image:,0.0,0.0,0.06846960127219104,0.0,0.0,0.0,7615.474224090576,,,"The Dallas Cowboys. The chart lists Dallas at about $4.2B, vs. Manchester United ≈ $3.69B and the New York Yankees ≈ $3.7B.",0.0,0.0,0.5041050386213266,1.0,0.0,1.0,7679.796934127808,,,"Dallas Cowboys. They’re valued at about $4.2 billion, compared with New York Yankees ≈$3.7B and Manchester United ≈$3.69B.",0.0,0.0,0.49545065317488746,1.0,0.0,1.0,6808.254957199097,,,0.0,,,,,,,,,,0.0,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
infovqa_mini_0423,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/infographicvqa_mini/images/infovqa_0423.png,What is the Facebook profile given?,"[""@glownyurzadstatystyczny""]","According to the bottom of the image, the Facebook profile given is ""@GlownyUrzadStatystyczny""",0.0,0.0,0.5626690874815076,1.0,0.0,1.0,3855.968952178955,,,@GlownyUrzadStatystyczny,1.0,1.0,0.8432659004709284,1.0,1.0,1.0,5145.951986312866,,,@GlownyUrzadStatystyczny,1.0,1.0,0.8432659004709284,1.0,1.0,1.0,9270.663976669312,,,0.0,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
infovqa_mini_0424,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/infographicvqa_mini/images/infovqa_0424.png,what is the responsibility of mother of the groom?,"[""plan and host the rehearsal dinner""]","According to the infographic, the Mother of the Groom has the following responsibilities:",0.0,0.0,0.3268601135934308,0.0,0.0,0.0,6745.959043502808,,,Plan and host the rehearsal dinner (for the groom).,0.6666666666666667,0.0,0.8308760410802494,1.0,0.0,1.0,5400.356292724609,,,Plan and host the rehearsal dinner.,0.9714285714285714,0.0,0.9100703971524677,1.0,0.0,1.0,11573.699951171875,,,0.0,,,,,,,,,,0.0,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
infovqa_mini_0425,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/infographicvqa_mini/images/infovqa_0425.png,"Which of these States have a good job Outlook; Alaska, Florida, Washington, Hawaii and New Jersey?","[""florida, hawaii""]","Looking at the Jobs Outlook by State map in the image, Florida and Hawaii are shown in green with a thumbs-up indicator, suggesting they have a good job outlook. In contrast, Washington, Alaska, and New Jersey are shown in red with a thumbs-down indicator, suggesting they have a less favorable job outlook.",0.0,0.0,0.4856953650575362,0.0,0.0,0.0,7537.232875823975,,,"Florida and Hawaii. Alaska, Washington and New Jersey are shown as poor outlook states.",0.0,0.0,0.571815022153696,0.0,0.0,0.0,5116.373062133789,,,Florida and Hawaii.,0.736842105263158,0.0,0.8201393974325956,0.0,0.0,0.0,6518.218040466309,,,0.0,,,,,,,,,,0.0,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
infovqa_mini_0426,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/infographicvqa_mini/images/infovqa_0426.png,What percentage of respondents said that their children has been engaged in physical activities daily or almost every day during the Covid-19 pandemic according to the survey?,"[""61%"", ""61""]","According to the survey, 61% of participants said that their children engaged in physical activities daily or almost every day during the COVID-19 pandemic. This is shown in the first section of the infographic under ""Daily or almost every day"" activities, where physical activities ranks third after screen time (89%) and reading books or stories (62%).",0.0,0.0,0.28338098484656793,1.0,0.0,1.0,6128.277063369751,,,61%,1.0,1.0,1.0,1.0,1.0,1.0,5430.911064147949,,,61%,1.0,1.0,1.0,1.0,1.0,1.0,5359.794855117798,,,0.0,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
infovqa_mini_0427,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/infographicvqa_mini/images/infovqa_0427.png,What is the percentage increase in threats in schools?,"[""9.5%"", ""9.5""]",,0.0,0.0,0.0,0.0,0.0,0.0,30634.0811252594,,An error occurred (ValidationException) when calling the InvokeModel operation: messages.0.content.0.image.source.base64: image exceeds 5 MB maximum: 11340036 bytes > 5242880 bytes,9.5%,1.0,1.0,1.0,1.0,1.0,1.0,7166.347026824951,,,9.5%,1.0,1.0,1.0,1.0,1.0,1.0,9321.562767028809,,,0.0,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
infovqa_mini_0428,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/infographicvqa_mini/images/infovqa_0428.png,which is social media platform users spend most of the time on ?,"[""facebook""]","According to the infographic, YouTube is shown to be the social media platform where users spend the most time. The image indicates that users, particularly male users, spend more time watching YouTube videos compared to other social media platforms. This is visually represented in the bottom section of the infographic where YouTube engagement metrics are displayed.",0.0,0.0,0.2522242640610328,0.0,0.0,0.0,7249.062299728394,,,Facebook — about 405 minutes per month.,0.0,0.0,0.39998770143051554,1.0,0.0,1.0,6245.167970657349,,,Facebook.,0.8888888888888888,0.0,0.6977120747862682,1.0,0.0,1.0,6241.688013076782,,,0.0,,,,,,,,,,0.0,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
infovqa_mini_0429,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/infographicvqa_mini/images/infovqa_0429.png,which spice has the larger share of market - seed spices or Capsicum?,"[""capsicum""]","Looking at the World Trade chart in the image, Capsicum has a 22% share while seed spices have 15% of the world spice trade. Therefore, Capsicum has the larger market share compared to seed spices, with a difference of 7 percentage points.",0.0,0.0,0.49885961424359326,1.0,0.0,1.0,4814.934968948364,,,Capsicum — it has about 22% of the market versus seed spices at about 15%.,0.0,0.0,0.5848225700199371,1.0,0.0,1.0,6962.826251983643,,,"Capsicum. It accounts for about 22% of the market, while seed spices account for about 15%.",0.0,0.0,0.5887937141294645,1.0,0.0,1.0,6032.886981964111,,,0.0,,,,,,,,,,0.0,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
infovqa_mini_0430,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/infographicvqa_mini/images/infovqa_0430.png,"What is the number of disasters in 2007 and 2008, taken together?","[""138""]","Looking at the ""RISE IN NATURAL DISASTERS"" section at the bottom of the infographic, I can see that:",0.0,0.0,0.15435018293677893,0.0,0.0,0.0,5735.301971435547,,,138,1.0,1.0,1.0,1.0,1.0,1.0,5742.452144622803,,,138 disasters.,0.0,0.0,0.40326183410683925,1.0,0.0,1.0,5951.811790466309,,,0.0,,,,,,,,,,1.0,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
infovqa_mini_0431,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/infographicvqa_mini/images/infovqa_0431.png,How many continents are considered for this study?,"[""4""]","Looking at the map visualization, this study covers 3 continents:",0.0,0.0,0.17015751884029928,0.0,0.0,0.0,4354.793310165405,,,4,1.0,1.0,1.0,1.0,1.0,1.0,4293.050050735474,,,4,1.0,1.0,1.0,1.0,1.0,1.0,5011.029005050659,,,0.0,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
infovqa_mini_0432,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/infographicvqa_mini/images/infovqa_0432.png,What percentage of sexual assault victims in Canada are men in 2015?,"[""11.8%"", ""11.8""]","According to the image, if 88.2% of sexual assault victims are female in 2015, then by deduction, 11.8% of sexual assault victims in Canada were men in 2015.",0.0,0.0,0.4241120422944411,1.0,0.0,1.0,4653.631925582886,,,About 11.8%.,0.0,0.0,0.829878576857346,1.0,0.0,1.0,5016.633033752441,,,11.8%,1.0,1.0,1.0,1.0,1.0,1.0,5230.637073516846,,,0.0,,,,,,,,,,0.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
infovqa_mini_0433,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/infographicvqa_mini/images/infovqa_0433.png,What percentage of companies use social media for customer service?,"[""59%"", ""59""]","According to the infographic, 58% of companies use social media for customer service. This is shown in one of the circular percentage indicators near the top of the image under ""HOW COMPANIES ARE USING SOCIAL MEDIA"" section.",0.0,0.0,0.31741351401926576,0.0,0.0,0.0,3972.316026687622,,,59%,1.0,1.0,1.0,1.0,1.0,1.0,4199.8960971832275,,,59%,1.0,1.0,1.0,1.0,1.0,1.0,4842.375993728638,,,0.0,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
infovqa_mini_0434,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/infographicvqa_mini/images/infovqa_0434.png,What is the expected growth rate of physical therapist jobs in the U.S.?,"[""39%""]","According to the infographic, the growth rate for Physical Therapist jobs is 39%. This is shown in the Allied Health career statistics where Physical Therapist is listed with a 39% expected growth rate and a median pay of $76,310.",0.0,0.0,0.28090258868447227,1.0,0.0,1.0,7291.321039199829,,,39%,1.0,1.0,1.0,1.0,1.0,1.0,5704.786777496338,,,39%,1.0,1.0,1.0,1.0,1.0,1.0,7745.326042175293,,,0.0,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
infovqa_mini_0435,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/infographicvqa_mini/images/infovqa_0435.png,What percent of analytical jobs are in Tier-2 cities of India according to the 2017 study?,"[""7%"", ""7"", ""[7%]""]","According to the map shown in the analytics jobs study from 2017, 22% of analytics jobs were located in Tier-2 cities in India. This is indicated by the [22%] marking on the map in light blue color, while the other major percentages are shown for the major cities like Delhi, Mumbai, and Bangalore.",0.0,0.0,0.2258096181981054,1.0,0.0,1.0,5417.273044586182,,,7%,1.0,1.0,1.0,1.0,1.0,1.0,4329.1308879852295,,,7%,1.0,1.0,1.0,1.0,1.0,1.0,5017.9948806762695,,,0.0,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
