sample_id,image_path,ground_truth,language,dataset,prediction_azure_intelligence,inference_time_ms_azure_intelligence,tokens_used_azure_intelligence,error_azure_intelligence,prediction_donut,inference_time_ms_donut,tokens_used_donut,error_donut,prediction_mistral_document_ai,inference_time_ms_mistral_document_ai,tokens_used_mistral_document_ai,error_mistral_document_ai
icdar_tr_img_09352,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_09352.jpg,"स्पाईस
मल्टी",Hindi,ICDAR_mini,बाल्टी दवाईसं -,5908.336162567139,,,<s_menu><s_nm>,544336.4090919495,,,"<table><tr><td colspan=""3""></td></tr></table>",823.472261428833,,
icdar_tr_img_09366,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_09366.jpg,"पेट्रोलियम
अभियांत्रिकी
विभाग
DEPARTMENT
OF
PETROLEUM
ENGINEERING","Hindi, Latin",ICDAR_mini,"पेट्रोलियम अभियांत्रिकी विभाग
DEPARTMENT OF PETROLEUM ENGINEERING",4792.471885681152,,,<s_menu><s_nm> PGIRNH SHPRIIEGA RKIN</s_nm><s_num> DEPARTMENT OF PETROLEUM,594.1460132598877,,,"# पेट्रोलियम अभियांत्रिकी विभाग
## DEPARTMENT OF PETROLEUM ENGINEERING",2154.738187789917,,
icdar_tr_img_09380,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_09380.jpg,"एकेरी
वाहतुक",Hindi,ICDAR_mini,एकेरी वाहतुक,2455.8770656585693,,,<s_menu><s_nm>,3564.616918563843,,,"1
एकरी वाहतुक",961.6971015930176,,
icdar_tr_img_09387,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_09387.jpg,"हौ.
सोसायटी
इंद्रप्रस्थ",Hindi,ICDAR_mini,इंद्रप्रस्थ हौ. सोसायटी,2492.3758506774902,,,<s_menu><s_nm> HHR2,484.0819835662842,,,"# ![img-0.jpeg](img-0.jpeg) 

![img-1.jpeg](img-1.jpeg)
![img-2.jpeg](img-2.jpeg)
![img-3.jpeg](img-3.jpeg)
![img-4.jpeg](img-4.jpeg)
![img-5.jpeg](img-5.jpeg)
![img-6.jpeg](img-6.jpeg)
![img-7.jpeg](img-7.jpeg)",1842.7681922912598,,
icdar_tr_img_09401,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_09401.jpg,"स्वारगेट
नेहरू
स्टेडियम
सिंहगड
रस्ता
पर्वती",Hindi,ICDAR_mini,"स्वारगेट
नेहरू स्टेडियम
सहगड रस्ता
पर्वती",2701.406955718994,,,<s_menu><s_nm>,432.56211280822754,,,<table><tr><td>![img-0.jpeg](img-0.jpeg)</td><td>← रवारगेट<br/>← नेहरू स्टेडियम<br/>→ सिंहगड रस्ता<br/>↑ पर्वती</td></tr></table>,1110.2211475372314,,
icdar_tr_img_09412,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_09412.jpg,"नचिकेत
अपार्ट्मेंट",Hindi,ICDAR_mini,"नचिकेत
अपार्टमेंट",2479.835271835327,,,<s_menu><s_nm>,2718.7111377716064,,,"# जच्चिदत्त
# अपार्टमेंट",969.620943069458,,
icdar_tr_img_09418,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_09418.jpg,"Smile
डाँ.
देशमुख
डेंटल
क्लिनिक
दातांच
दवाखाना","Hindi, Latin",ICDAR_mini,"Smile
डॉ. देशमुख डेंटल क्लिनिक
दातांचा दवाखाना",2465.6200408935547,,,<s_menu><s_nm> GGIRGIST,468.980073928833,,,"![img-0.jpeg](img-0.jpeg)

डॉ. देशमुख डेटल फिलामफ
दातारा दवाखाना",758.1079006195068,,
icdar_tr_img_09459,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_09459.jpg,"महानगरपालिका
पुणे
सम्राट
मंडल
मित्र",Hindi,ICDAR_mini,"पुणे महानगरपालिका
सम्राट
मित्र मंडळ",2471.3101387023926,,,<s_menu><s_nm> gui Hagurueebi</s_total>,483.7918281555176,,,# দুর্গ महानगरपालिका सम्राट भित्र पंडक,829.3678760528564,,
icdar_tr_img_09461,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_09461.jpg,"पातोंडेकर
R
जळगांव","Hindi, Latin",ICDAR_mini,"पातोन्डेकर®
जळगांव
८",2453.655004501343,,,<s_menu><s_nm> R,435.12892723083496,,,"# **Udíserv**

**sıovıra**",1739.598035812378,,
icdar_tr_img_09508,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_09508.jpg,"कवाड
स्वर्गीय
कानमल
पाणपोई",Hindi,ICDAR_mini,"स्वर्गीय कानमल कवाड
पाण पोई",3627.607822418213,,,<s_menu><s_nm>,430.8748245239258,,,"# শ্যুটিং কম্পন কমান্ড

## তালিকা

![img-0.jpeg](img-0.jpeg)",910.0151062011719,,
icdar_tr_img_09534,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_09534.jpg,"आहे
शाळा
पुढे",Hindi,ICDAR_mini,"पुढे शाळा आहे
ATYOU DHLIC WOOL",2452.6162147521973,,,<s_menu><s_nm>,434.57484245300293,,,# ![img-0.jpeg](img-0.jpeg),1226.1507511138916,,
icdar_tr_img_09542,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_09542.jpg,"स्वातंत्र्यसैनिक
कै.
पिराजी
रघुनाथराव
कलापुरे
चौक",Hindi,ICDAR_mini,"स्वातंत्र्यसैनिक
कै. रघुनाथराव पिराजी कलापुरे
चौक",2471.832036972046,,,<s_menu><s_nm> FRIGARETTES預訂,714.8122787475586,,,# सतस्मतिके के.सुनाथराव मिराजो कलपुरी <br> चौक,1287.6286506652832,,
icdar_tr_img_09549,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_09549.jpg,"कै.
विष्णूपंत
कुशाबा
भोसले
(पाटील)
चौक",Hindi,ICDAR_mini,"कै. विष्णुपंत कुशाबा
भोसले (पाटील)
चौक",2573.740005493164,,,<s_menu><s_nm> AWARE genter,482.96403884887695,,,"ID-81132
की. विष्णुपंत कुशाबा भोसले (पाटील) चौक",1003.8251876831055,,
icdar_tr_img_09550,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_09550.png,"ढाबा
Delhi
1986
Estd","Hindi, Latin",ICDAR_mini,"井上山森(三章(1本に)※ ※ ※ ※※
ढाबा
-Estd 1986 Delhi
t
*",2538.145065307617,,,<s_menu><s_nm> 986 Delhi</s_total>,491.6033744812012,,,"# GRI

—End 1986 Delhi —",1535.8283519744873,,
icdar_tr_img_09558,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_09558.jpg,"पार्क
श्री
गणेश
सोसायटी",Hindi,ICDAR_mini,"श्री गणेश पार्क
सोसायटी",2463.2210731506348,,,<s_menu><s_nm> OUT UTER</s_total>,2352.9138565063477,,,# श्री गणेश पार्क सोसायटी,1609.0099811553955,,
icdar_tr_img_09592,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_09592.jpg,"महाराष्ट्र
शासन
आरोग्य
सेवा",Hindi,ICDAR_mini,"महाराष्ट्र शासन
आरोग्य सेवा",2454.8590183258057,,,<s_menu><s_nm> HARLEg,457.60488510131836,,,"महाराष्ट्र शासन
आरोग्य सेवा",923.3379364013672,,
icdar_tr_img_09595,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_09595.jpg,"साई
||
ॐ
||
गिरमे
R
वडेवाले","Symbols, Hindi, Latin",ICDAR_mini,"गिरमें बड़ेवाले
॥ ॐ साई ।",2465.7459259033203,,,<s_menu><s_nm>,438.04001808166504,,,# मिररो बडेवाले,1133.9359283447266,,
icdar_tr_img_09597,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_09597.jpg,"दर्गा
अब्बनपीर
ह.
मस्जिद
सौजन्य:",Hindi,ICDAR_mini,"ह.अब्बनपीर दर्गा
मस्जिद
सौजन्य",2484.3690395355225,,,<s_menu><s_nm>,435.7321262359619,,,"![img-0.jpeg](img-0.jpeg)
![img-1.jpeg](img-1.jpeg)
8. अख्तरपूर दा
HINOTG
सोजन्य:",1664.456844329834,,
icdar_tr_img_09602,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_09602.png,"###
धनबाद
कार्यालय
प्रधान
निगम,
धनबाद
नगर
धनबाद
लूवी
सार्कुलर
रौड,
धनबाद
826001","Mixed, Hindi, Latin",ICDAR_mini,"धनबाद
प्रधान कार्यालय
धनबाद नगर निगम, धनबाद
खूबी सर्कुलर रोड, धनबाद 826001",2525.2957344055176,,,<s_menu><s_nm> 999<sep/><s_nm> 999<sep/><s_nm> egale,518.8548564910889,,,"![img-0.jpeg](img-0.jpeg)

# பூமா மெல்லோ

## பூமா மெல்லோ, பூமா மெல்லோ வாரம் 828004",1906.1849117279053,,
icdar_tr_img_09607,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_09607.jpg,महालक्ष्मी,Hindi,ICDAR_mini,महालक्ष्मी,2460.803985595703,,,<s_menu><s_nm> RGIS&MI,467.87309646606445,,,महालक्ष्मी,921.32568359375,,
icdar_tr_img_09611,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_09611.jpg,"परतानी
फार्म",Hindi,ICDAR_mini,परतानी फार्म,2452.280044555664,,,<s_menu><s_nm>,438.01379203796387,,,परतानी फार्म,857.7280044555664,,
icdar_tr_img_09636,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_09636.png,"proud
LT
LARSEN
&
TOUBRO
आर.के.पुरम,
सैक्टर
12
-
R.
PURAM,
K.
SECTOR
12
-","Symbols, Hindi, Latin",ICDAR_mini,"proud
LARSEN & TOUBRO
आर.के. पुरम, सैक्टर -12
R.K.PURAM, SECTOR-12
--",2534.857988357544,,,<s_menu><s_nm> LARSEN & TOUBRO</s_nm><s_cnt> 12</s_cnt><s_price> & TOUBRO</s_price><s_sub><s_nm>,576.1699676513672,,,"![img-0.jpeg](img-0.jpeg)

LARSEN \& TOUBKO

आर.कं.पुरम, सेक्टर -12
R.K.PURAM, SECTOR-12",2499.5169639587402,,
icdar_tr_img_09665,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_09665.jpg,"अमृतेश्वर
को
ऑप.
हौसिंग
सोसायटी
-
शनिवार
५३,
पेट,
पुणे-३०.","Symbols, Hindi",ICDAR_mini,"अमृतेश्वर
को-ऑप. हौसिंग सोसायटी
५३, शनिवार पेठ, पुणे-३०.",2462.157964706421,,,"<s_menu><s_nm> 3THareas</s_nm><s_unitprice> 3HRIST AHABT қолдана 43,3HRarkan較,got-30.</s_total>",628.6399364471436,,,"अमूले श्वार को-ऑप. होसिंग सोसायटी
६३, सुलिवार पेठ, पुणे-३०.",920.3090667724609,,
icdar_tr_img_09693,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_09693.jpg,"जुनी
चावडी
मारूती
चौक",Hindi,ICDAR_mini,"जुनी चावडी मारुती
चौक",3602.4868488311768,,,<s_menu><s_nm> gold clast HIR,480.96370697021484,,,"# जुली चावली माफत 

चोक",1123.6870288848877,,
icdar_tr_img_09698,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_09698.jpg,"सुप्रसिध्द
साहित्यिक
कै.
वि.
घाटे
द.
पथ",Hindi,ICDAR_mini,"सुप्रसिध्द साहित्यिक
कै.वि.द.घाटे पथ",2506.9141387939453,,,<s_menu><s_nm> HIRTEg,458.4219455718994,,,"# ![img-0.jpeg](img-0.jpeg) 

![img-1.jpeg](img-1.jpeg)",1857.7520847320557,,
icdar_tr_img_09743,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_09743.jpg,"नानासाहेब
भोंडे
क्रीडांगण",Hindi,ICDAR_mini,नानासाहेब भोंडे क्रीडांगण,2453.195095062256,,,<s_menu><s_nm> HTS DIVIL,472.7909564971924,,,# नानासाहेब मोठे की संरचना,960.6258869171143,,
icdar_tr_img_09750,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_09750.jpg,"पुणे
महानगरपालिका
प्रभाग
ऋषिकेश
क्र.
२८
अपार्टमेंट",Hindi,ICDAR_mini,"पुणे महानगरपालिका
प्रभाग क्र. २८
ऋषिकेश अपार्टमेंट",2450.0129222869873,,,<s_menu><s_nm>,437.17384338378906,,,"![img-0.jpeg](img-0.jpeg)

# युवा महानगरपालिका
## प्रभाग क्र. १८

# उपाध्यक्ष उपाध्यक्ष",1475.9318828582764,,
icdar_tr_img_09755,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_09755.jpg,"कुलस्वामीनी
श्री
||
||
||
प्रसन्न
||
गणपतये
गं
||
ॐ
नमः
||
सरस्वती
स्टोअर्स
जनरल
शॉप
व
पान","Symbols, Hindi",ICDAR_mini,"॥ ॐ गं गणपतये नमः ॥
11 कुलस्वामिनी प्रसन्न ।।
सरस्वती जनरल स्टोअर्स
व पान शॉप",2620.772123336792,,,<s_menu><s_nm>,431.40411376953125,,,"# सभ्यता जनरल स्टैम्पर्स
व यातायात",795.1948642730713,,
icdar_tr_img_09770,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_09770.jpg,"महानगरपालिका
बंगला
पुणे
खराडी",Hindi,ICDAR_mini,"पुणे महानगरपालिका
खराडी बंगला",2550.4472255706787,,,<s_menu><s_nm>,477.16307640075684,,,"ID-100000
अन्य के लिए, इस पर निर्भरता के साथ, कोरोना वायरस के रूप जारी की गई । अन्य के लिए, इस पर निर्भरता के साथ, कोरोना वायरस के रूप जारी की गई । अन्य के लिए, इस पर निर्भरता के साथ, कोरोना वायरस के रूप जारी की गई ।",1515.4192447662354,,
icdar_tr_img_09780,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_09780.jpg,"रुपलक्ष्मी
ज्वेलर्स",Hindi,ICDAR_mini,"उपलक्ष्मी
ज्वेलर्स",2452.255964279175,,,<s_menu><s_nm>,439.7568702697754,,,"# ![img-0.jpeg](img-0.jpeg) 

![img-1.jpeg](img-1.jpeg)",1192.7299499511719,,
icdar_tr_img_09785,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_09785.jpg,"मिसाळ
मानकुजी
कै.
सटवाप्पा",Hindi,ICDAR_mini,कै. सटवाण्या मानकुजी मिसाळ,2457.098960876465,,,<s_menu><s_nm> HEART HIGEST THRIO</s_changeprice></s_total>,509.46497917175293,,,"ID-86406
अन्य के रूप में, यह एक नया रूप है, जो कि एक नया रूप है, जो कि एक नया रूप है । अन्य के रूप में, यह एक नया रूप है, जो कि एक नया रूप है, जो कि एक नया रूप है, जो कि एक नया रूप है ।",1067.430019378662,,
icdar_tr_img_09787,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_09787.jpg,"सोलापूर
रस्ता
टिळक
रस्ता
शिवाजी
सारसबाग",Hindi,ICDAR_mini,"सोलापूर
टिळक रस्ता
शिवाजी रस्ता
सारसबाग",2474.189043045044,,,<s_menu><s_nm>,426.6500473022461,,,"सोलापूर
टिळक रस्ता
शिवाजी रस्ता
सारसबाग",1180.7219982147217,,
icdar_tr_img_09791,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_09791.jpg,"गोळे
कै.
म.
ल.
पथ",Hindi,ICDAR_mini,"कै.म.ल. गोळे
पथ",2505.976915359497,,,<s_menu><s_nm>,438.91215324401855,,,"# 3. 3. 3. 3. 3. 

![img-0.jpeg](img-0.jpeg)",1371.7281818389893,,
icdar_tr_img_09805,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_09805.png,"भ्ण्डार
शाप",Hindi,ICDAR_mini,"भण्डार
शाप",2465.769052505493,,,<s_menu><s_nm>,446.40588760375977,,,"# 2017 

## 2017",1227.4138927459717,,
icdar_tr_img_09844,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_09844.jpg,"चायना
वेअर
मेंस",Hindi,ICDAR_mini,"चायना
मेन्स वेअर",2501.721143722534,,,<s_menu><s_nm>,441.7529106140137,,,# ![img-0.jpeg](img-0.jpeg),1469.9227809906006,,
icdar_tr_img_09852,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_09852.jpg,"गोलांडे
मंदिर
राम
चौक",Hindi,ICDAR_mini,गोलांडे राम मंदिर चौक,2467.2698974609375,,,<s_menu><s_nm>,430.2668571472168,,,# गालोडे राम मंदिर योजना,971.9719886779785,,
icdar_tr_img_09873,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_09873.jpg,"म्हात्रे
ब्रिज
कॉर्नर",Hindi,ICDAR_mini,म्हात्रे ब्रिज कॉर्नर,2449.615955352783,,,<s_menu><s_nm>,565.687894821167,,,# - ![img-0.jpeg](img-0.jpeg),1330.6963443756104,,
icdar_tr_img_09898,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_09898.jpg,"व्यापार
VYAPAR
BHAWAN
भवन
JAWAHAR
जवाहर","Hindi, Latin",ICDAR_mini,"जवाहर व्यापार
भवन
JAWAHAR VYAPAR
BHAWAN",2675.33802986145,,,<s_menu><s_nm>,542.1249866485596,,,"जवाहर व्यापार
भवन
JAWAHAR VYAPAR
BHAWAN",2478.0027866363525,,
icdar_tr_img_09942,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_09942.jpg,"पार्क
