sample_id,image_path,dataset,language,ground_truth,gpt-5-mini_prediction,gpt-5-mini_prompt,gpt-5-mini_inference_time_ms,gpt-5-mini_tokens_used,gpt-5-mini_error,gpt-5-mini_timestamp,gpt-5-nano_prediction,gpt-5-nano_prompt,gpt-5-nano_inference_time_ms,gpt-5-nano_tokens_used,gpt-5-nano_error,gpt-5-nano_timestamp
icdar_tr_img_08819,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_08819.jpg,ICDAR_mini,"Bangla, Symbols","পাঠাগার
###
১৯৫২
-
সংহতি
সাধারণ","সংহতি সাধারণ পাঠাগার

(উপরের ফ্যাকাশে হালকা লেখা খুব ঝাপসা; পড়া যাচ্ছে না)",Extract all text from this document image,10190.295219421387,,,2025-12-23T21:28:36.211535,"I want to help, but the text is not readable in this image as shown. The blue Bengali text on the sign is upside down and the image is a bit blurry, so I can’t reliably extract the exact characters.

If you can provide:
- A version rotated 180 degrees (so the text reads normally), or
- A sharper image (higher resolution),

I’ll extract and return all the text verbatim.",Extract all text from this document image,10696.764945983887,,,2025-12-23T22:09:18.334571
icdar_tr_img_08820,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_08820.jpg,ICDAR_mini,"Bangla, None, Latin","M-9732688632/8101946576
টেলি
ন্ধব
###","M-9732688632/8101946576

(The large, colorful hand-painted Devanagari text to the right/center is highly stylized and not reliably legible from this image — I can try again if you provide a closer/cropped or higher-resolution photo of that area.)",Extract all text from this document image,10412.533044815063,,,2025-12-23T22:34:27.528472,M-9732688632/8101946576,Extract all text from this document image,9233.231782913208,,,2025-12-23T23:23:53.795944
icdar_tr_img_08853,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_08853.jpg,ICDAR_mini,Bangla,"প্রিন্স
আই
ভিসন",প্রিন্স আই ভিশন,Extract all text from this document image,7928.117036819458,,,2025-12-23T21:33:21.390761,প্রিন্স আইটি ভিশন,Extract all text from this document image,6857.5029373168945,,,2025-12-23T22:14:20.005472
icdar_tr_img_08874,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_08874.jpg,ICDAR_mini,Bangla,"নিউ
মঙ্গল
হোটেল
রেষ্টুরেন্ট
এণ্ড","विट हेल्थ

शतावरी एवं अश्वगंधा",Extract all text from this document image,22427.023887634277,,,2025-12-23T21:29:36.676600,,Extract all text from this document image,15464.247941970825,,,2025-12-23T22:10:12.358283
icdar_tr_img_08876,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_08876.jpg,ICDAR_mini,"Bangla, Symbols","প্রচারে
ঃ-
মোড়
কালচার
কালচার
###","প্রচারে ঃ
কালচার মোড়
(নীচে ডানদিকে আংশিক) কালচার মে",Extract all text from this document image,12344.843864440918,,,2025-12-23T21:34:06.812614,,Extract all text from this document image,14136.76381111145,,,2025-12-23T22:15:16.639651
icdar_tr_img_08900,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_08900.jpg,ICDAR_mini,"Bangla, None","রামকো
কংক্রীটের
###
###","Best-effort transcription (image is partly blurred):

- Top (large, white): ""नवभारत""  (high confidence)

- Bottom (small, yellow, blurred): unreadable / low confidence — looks like a short Hindi phrase (possibly ""प्रतिष्ठान …"" or similar) but I cannot reliably read it from the photo.

If you can provide a higher-resolution/less-blurred crop of the lower line I can try again.",Extract all text from this document image,9844.501256942749,,,2025-12-23T22:36:49.368124,"I’m unable to reliably extract the text from this image. It’s too blurred and the large white characters are highly stylized, making OCR fail.

If you can provide:
- a higher-resolution version, or
- a cropped image focusing on the text (and ideally straightened),

I can attempt to extract the full text accurately.",Extract all text from this document image,12374.955177307129,,,2025-12-23T23:26:34.935835
icdar_tr_img_08953,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_08953.jpg,ICDAR_mini,"Bangla, Symbols","যত্নে।
বেশ
,",", বেশ যাত্রে।",Extract all text from this document image,12385.824918746948,,,2025-12-23T21:29:14.249120,"The visible Bengali text on the poster reads:
"", বেসপ যজ্ঞ।""

Note: The image is cropped and not very high resolution, so there may be more text outside the visible area that I can’t read. If you can share a higher‑resolution crop of the poster (or a full-page image), I can extract all lines more reliably.",Extract all text from this document image,13333.266973495483,,,2025-12-23T22:09:56.893856
icdar_tr_img_08968,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_08968.jpg,ICDAR_mini,Bangla,"রাজশ্রী
বি.
মনোরঞ্জনপাল
এম.
রোড.","রাজশ্রী
এম. বি. রোড, মনোরঞ্জনপাল",Extract all text from this document image,11413.396120071411,,,2025-12-23T21:28:47.625294,"I’m having trouble reading all the text clearly from this image—the sign is blurry and parts are cut off. I can’t reliably OCR the Bengali script here.

If you can provide:
- a higher-resolution image, or
- a closer crop of the yellow sign (especially the large red text and the smaller black text beneath),

I can extract the text accurately.",Extract all text from this document image,13922.816038131714,,,2025-12-23T22:09:32.257598
icdar_tr_img_08983,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_08983.jpg,ICDAR_mini,"Bangla, Latin","পদযাত্রা
যুব
ন
ওয়েলিংটন.
সমাবেশ
বেলা
২টা
###","যুব
শিল্পী
সম্মেলন

(নীচে ছোট লেখায়) ফিলিস্তিন, বেলা - ২টা",Extract all text from this document image,15058.35509300232,,,2025-12-23T21:30:06.045996,"I can try to extract the text, but this image has stylized graffiti and is a bit blurry, so automatic OCR may misread parts. If you can provide a higher‑resolution crop or a closer shot of the text area, I’ll extract it more accurately.

From what’s visible, there are Bengali (Bangla) characters in:
- A large black script across the center
- Red Bangla script overlapping toward the right
- Smaller Bangla text along the left side

I’m not confident enough to provide an exact transcription of the stylized words without a clearer image.

Would you like me to attempt OCR on a higher-resolution crop of the wall text, or should I try to enhance the image and read as best as possible?",Extract all text from this document image,12172.75094985962,,,2025-12-23T22:10:39.130340
icdar_tr_img_09009,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_09009.jpg,ICDAR_mini,Hindi,"पुणेकार
मिळुनि
सारे
स्वच्छ
करु
समस्त",मिळून सारे करू समस्त पुणेकर स्वच्छ,Extract all text from this document image,10797.898292541504,,,2025-12-23T21:48:29.488570,,Extract all text from this document image,11410.620212554932,,,2025-12-23T22:32:15.038256
icdar_tr_img_09053,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_09053.jpg,ICDAR_mini,"Hindi, Latin","P
चारचाकी
वाहनांसाठई
पार्किंग
अँग्युलर","P
चारचाकी वाहनांसाठी
अॅंगलर पार्किंग",Extract all text from this document image,10545.900106430054,,,2025-12-23T21:49:11.734296,,Extract all text from this document image,13386.468887329102,,,2025-12-23T22:33:11.925692
icdar_tr_img_09067,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_09067.jpg,ICDAR_mini,"Symbols, Hindi","पोलीस
महाराष्ट्र
खलनिग्रहणाय
सद्रक्षणाय
(उत्तर)
विरोधी
गुंडा
पथक
पुणे
गुन्हे
शहर
शाखा
,","महाराष्ट्र पोलिस
सद्रक्षणाय खलनिग्रहणाय
गुंडा विरोधी पथक (उत्तर)
गुन्हे शाखा, पुणे शहर",Extract all text from this document image,10850.85916519165,,,2025-12-23T21:51:09.291142,,Extract all text from this document image,12737.721920013428,,,2025-12-23T22:35:32.388305
icdar_tr_img_09106,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_09106.jpg,ICDAR_mini,Hindi,"नगरी
वेदंत","वेदांत नगरी

(Transliteration: Vedant Nagari)",Extract all text from this document image,11145.631074905396,,,2025-12-23T21:45:43.741893,,Extract all text from this document image,12171.844005584717,,,2025-12-23T22:28:55.701341
icdar_tr_img_09158,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_09158.jpg,ICDAR_mini,Hindi,औषधे,औषध,Extract all text from this document image,8876.183271408081,,,2025-12-23T21:50:38.616292,ऑपरेश,Extract all text from this document image,8265.43116569519,,,2025-12-23T22:34:52.243787
icdar_tr_img_09166,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_09166.jpg,ICDAR_mini,"Symbols, Hindi","झाडे
लावा
,
झाडे
जगवा
.","झाडे लावा,
झाडे जगवा.",Extract all text from this document image,5021.803140640259,,,2025-12-23T22:46:36.524377,,Extract all text from this document image,11772.073984146118,,,2025-12-23T23:37:49.390903
icdar_tr_img_09167,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_09167.jpg,ICDAR_mini,Hindi,अमूल,अमूल,Extract all text from this document image,15450.077056884766,,,2025-12-23T21:50:20.958310,"3IHMS

(Note: The text is stylized on the sign, so the characters are interpreted as ""3IHMS"" from the image.)",Extract all text from this document image,12081.341981887817,,,2025-12-23T22:34:32.750549
icdar_tr_img_09209,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_09209.jpg,ICDAR_mini,Hindi,"केंद्राकडे
श्री.
समर्थ
स्वामी",श्री. स्वामी समर्थ केंद्राकडे,Extract all text from this document image,5657.361030578613,,,2025-12-23T21:47:04.756058,,Extract all text from this document image,12088.997840881348,,,2025-12-23T22:30:24.691356
icdar_tr_img_09238,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_09238.jpg,ICDAR_mini,Hindi,"बोळ
तांबे
को.
पिन.
४११०३०","तांबेवळ

पिन. को. ४९८०३० (498030)",Extract all text from this document image,9145.182132720947,,,2025-12-23T21:48:51.708842,,Extract all text from this document image,11961.864948272705,,,2025-12-23T22:32:44.994056
icdar_tr_img_09240,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_09240.jpg,ICDAR_mini,Hindi,"डॉ.
रावसाहेब
वी.
ग.
कपोते
चौक","डॉ. रावसाहेब ग. वि.
कपोते चौक",Extract all text from this document image,10402.696371078491,,,2025-12-23T21:46:03.800622,,Extract all text from this document image,12005.240201950073,,,2025-12-23T22:29:17.865881
icdar_tr_img_09244,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_09244.jpg,ICDAR_mini,Hindi,"नं.
३२
शाळा
संकल्पना","३२ नं.
शाळा
संकल्पना",Extract all text from this document image,8780.935049057007,,,2025-12-23T21:50:29.739683,,Extract all text from this document image,11227.155923843384,,,2025-12-23T22:34:43.978110
icdar_tr_img_09283,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_09283.jpg,ICDAR_mini,Hindi,"सोसायटी
सुख
वास",• सुख वास सोसायटी,Extract all text from this document image,8146.674871444702,,,2025-12-23T21:48:37.635658,सुख वास सोसायटी,Extract all text from this document image,10733.672142028809,,,2025-12-23T22:32:25.772558
icdar_tr_img_09292,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_09292.jpg,ICDAR_mini,Hindi,"लॉन्ड्री
चित्रा",श्रिया लॉन्ड्री,Extract all text from this document image,12062.576293945312,,,2025-12-23T21:51:44.051941,,Extract all text from this document image,11982.242107391357,,,2025-12-23T22:36:22.527034
icdar_tr_img_09309,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_09309.jpg,ICDAR_mini,Hindi,"पुणेरी
मिसळ",पुणेरी मिसळ,Extract all text from this document image,6042.218923568726,,,2025-12-23T21:47:32.508161,पुणेची मिसळ,Extract all text from this document image,7497.27988243103,,,2025-12-23T22:30:56.142680
